Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
13704498912,"Feb 23, 2025, 12:00:54 AM",Tenacity 110,Ride,"Pullicate lake
",18344,111.93,,,false,,Domane,activities/14624945044.fit.gz,,11.0,18344.0,15598.0,111936.8984375,11.760000228881836,7.17636251449585,285.4553527832031,291.2928466796875,-0.4000000059604645,22.600000381469727,14.168937683105469,-0.005270826630294323,,,,0.0,,,,108.7430419921875,2932.0,,26.0,,0.0,,,,,7.0,,,,,0.0,498.0,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,6.1020989418029785,7.599999904632568,,,,,,,,,,,,,,,,,media/3540d096-0083-496a-b979-1f7d22451384.jpg|media/e3efe934-b47f-45c8-b2f9-6bfd20fef4a2.jpg
13704499342,"Feb 23, 2025, 5:19:29 AM",Post tenacity ride,Ride,Chennai city,2605,11.10,,,false,,Domane,activities/14624945349.fit.gz,,11.0,2605.0,2154.0,11100.599609375,10.84000015258789,5.153481960296631,12.125174522399902,12.336363792419434,10.300000190734863,19.200000762939453,4.6875,0.009008522145450115,,,,0.0,,,,74.4337387084961,263.0,,38.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,4.261266708374023,0.0,,,,,,,,,,,,,,,,,""
13711062766,"Feb 24, 2025, 6:10:38 AM",Lunch Walk,Walk,,1365,1.40,,,false,,,activities/13711062766.gpx,,,1365.0,1177.0,1406.0999755859375,2.059999942779541,1.1946474313735962,3.830434799194336,3.830434799194336,192.3000030517578,200.39999389648438,4.6875,-0.3342578709125519,,,52.0,47.73451232910156,,,,,100.20352172851562,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0301098823547363,0.0,,,,1838.0,,,,,,,,,,,,,""
13711491042,"Feb 23, 2025, 10:43:15 PM","""Pain has it's own way of teaching """,Ride,"A hard day with fixing puntures at 42°C
Chennai to vellore",26264,124.13,,,true,"",Domane,activities/14632571621.fit.gz,,11.0,26264.0,20735.0,124129.296875,15.100000381469727,5.986462593078613,439.2668151855469,251.21681213378906,10.5,204.89999389648438,11.067193984985352,0.151132732629776,,,,0.0,,,,90.8214340209961,3008.0,,25.0,,0.0,,,,,6.0,,,,,0.0,547.0,1.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,4.726214408874512,0.0,,,,,26.99690055847168,,,,,,,,,,,,media/2022720e-5d9d-4787-ae3b-1852a1fa9650.jpg|media/6952577a-c41c-4841-9687-216d1a818e7a.jpg
13722311700,"Feb 25, 2025, 12:14:12 PM","""Idle mind leads you nowhere""",Walk,,923,1.21,,,false,,,activities/13722311700.gpx,,,923.0,788.0,1209.4000244140625,13.430000305175781,1.5347715616226196,3.460606098175049,3.460606098175049,204.0,210.0,9.090909004211426,-0.18190838396549225,,,57.0,49.3624153137207,,,,,86.18600463867188,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.3102924823760986,34.900001525878906,,,,1276.0,,,,,,,,,,,,,""
13769071743,"Mar 2, 2025, 1:01:14 AM",After a week break,Ride,"palamathi
March madness day 1",10489,38.04,,,false,,Domane,activities/14695121727.fit.gz,,11.0,10489.0,6514.0,38039.5,13.979999542236328,5.839653015136719,235.63491821289062,234.86441040039062,206.1999969482422,376.20001220703125,42.85714340209961,-0.0007886539096944034,,,,0.0,,,,87.66829681396484,919.0,,26.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,3.6266088485717773,357.70001220703125,,,,,,,,,,,,,,,,,media/67a854db-ec0b-436f-826d-00ae6d608ade.jpg
13777406626,"Mar 3, 2025, 12:58:39 PM",Victoria Zaffiro pro fliess🪽,Ride,"Thiruvalam road
March madness day 2",4359,25.54,,,false,,Domane,activities/14704250382.fit.gz,,11.0,4359.0,3438.0,25546.400390625,13.319999694824219,7.430599212646484,103.30381774902344,102.163818359375,189.6999969482422,211.3000030517578,5.319149017333984,0.0027401121333241463,,,,0.0,,,,126.30512237548828,659.0,,29.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,5.860610008239746,0.0,,,,,,,,,,,,,,,,,""
13783973578,"Mar 4, 2025, 6:40:30 AM",Heat waves,Ride,"Thiruvalam road 
March madness day 3
Testing endurance at 42°C",3984,25.38,,,false,,Domane,activities/14711348042.fit.gz,,11.0,3984.0,3570.0,25381.400390625,10.920000076293945,7.109635829925537,117.26155853271484,112.18352508544922,189.6999969482422,212.89999389648438,6.611570358276367,0.017335528507828712,,,,0.0,,,,108.85206604003906,669.0,,38.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,6.370833396911621,1183.300048828125,,,,,,,,,,,,,,,,,""
13795897869,"Mar 5, 2025, 11:05:49 AM",25C to 28C tires,Ride,"Drains more power and less rolling. 28C(ralson) Weights double comparing to 25C(victoria zaffiro).
But having great control over corners
Thiruvalam road
",7429,25.76,,,false,,Domane,activities/14724232123.fit.gz,,11.0,7429.0,3890.0,25766.099609375,13.640000343322754,6.623676300048828,118.59210968017578,115.76766204833984,189.6999969482422,212.89999389648438,10.683760643005371,0.010090778581798077,,,,0.0,,,,100.20246124267578,648.0,,34.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,3.468313455581665,380.79998779296875,,,,,,,,,,,,,,,,,""
13805772100,"Mar 6, 2025, 1:04:47 PM",Segment test,Ride,"thiruvalam road
march madness day 5",5782,25.12,,,false,,Domane,activities/14734923845.fit.gz,,11.0,5782.0,3554.0,25119.599609375,11.4399995803833,7.06797981262207,114.26420593261719,114.43087768554688,189.6999969482422,212.89999389648438,9.836065292358398,-0.001990477554500103,,,,0.0,,,,114.6260986328125,655.0,,28.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,4.344448089599609,937.9000244140625,,,,,,,,,,,,,,,,,""
13849372957,"Mar 10, 2025, 2:18:50 PM",Streak saver,Ride,March madness day 9,62770,38.99,,,false,,Domane,activities/13849372957.gpx,,11.0,62770.0,6614.0,38989.8984375,15.613333702087402,5.895055770874023,194.14695739746094,194.20651245117188,194.3000030517578,233.0,10.13513469696045,-0.000256476690992713,,,115.0,50.65746307373047,,,,84.66935729980469,624.4034423828125,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,0.6211550235748291,1090.699951171875,,,,3310.0,,,,,,,,,,,,,""
13849951476,"Mar 7, 2025, 12:14:10 PM",March madness day 6,Ride,Thiruvalam road,8554,31.78,,,false,,nothing ,activities/14782909041.fit.gz,,11.0,8554.0,5914.0,31786.900390625,10.960000038146973,5.374856472015381,157.06011962890625,153.94281005859375,189.6999969482422,222.8000030517578,16.66666603088379,0.010067040100693703,,,,0.0,,,,110.6687240600586,753.0,,28.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687393.0,,,,,,,,,,,0.0,3.7160274982452393,1453.199951171875,,,,,,,,,,,,,,,,,""
13849952565,"Mar 8, 2025, 12:11:55 PM",March madness day 7,Ride,"",8568,25.23,,,false,,nothing ,activities/14782910313.fit.gz,,11.0,8568.0,4577.0,25232.0,12.119999885559082,5.512781143188477,133.64968872070312,137.18917846679688,184.0,215.0,23.157894134521484,-0.011889663524925709,,,,0.0,,,,116.42988586425781,607.0,,28.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687393.0,,,,,,,,,,,0.0,2.944911241531372,479.8999938964844,,,,,,,,,,,,,,,,,""
13849953804,"Mar 9, 2025, 1:02:05 AM",March madness day 8,Ride,"",10048,40.97,,,false,,nothing ,activities/14782911607.fit.gz,,11.0,10048.0,7574.0,40969.30078125,11.239999771118164,5.409202575683594,286.5523681640625,286.02435302734375,182.0,274.1000061035156,41.66666793823242,0.0007322556339204311,,,,0.0,,,,117.32767486572266,975.0,,21.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687393.0,,,,,,,,,,,0.0,4.077358722686768,1970.9000244140625,,,,,,,,,,,,,,,,,""
13862533850,"Mar 11, 2025, 1:08:47 PM",March madness day 10,Ride,"",5953,30.29,,,false,,nothing ,activities/14796490227.fit.gz,,11.0,5953.0,5706.0,30291.599609375,13.960000038146973,5.308727741241455,135.3766326904297,128.37037658691406,189.6999969482422,215.3000030517578,12.949640274047852,0.0217882189899683,,,,0.0,,,,108.99610900878906,695.0,,24.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687393.0,,,,,,,,,,,0.0,5.088459491729736,1000.5,,,,,,,,,,,,,,,,,""
13862536180,"Mar 12, 2025, 10:23:34 AM",Vellore vertical madness(trail)-Team enduro,Ride,"Challenge objective to climb three hills
Palamathi-kanchanagiri-sanjeviriya hill
Total elevation 1000M
Distance 90Km
This trail failed due to kanchanagiri forest fire
Palamathi ghats",14507,78.83,,,false,,Domane,activities/14796492048.fit.gz,,11.0,14507.0,12031.0,78833.6015625,13.359999656677246,6.552539348602295,412.45391845703125,409.58819580078125,164.5,368.6000061035156,40.3726692199707,0.0031712367199361324,,,,0.0,,,,101.4780502319336,2006.0,,29.0,,0.0,,,,,10.0,,,,,0.0,735.0,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,5.434176445007324,360.5,,,,,,,,,,,,,,,,,""
13892470115,"Mar 11, 2021, 10:58:54 AM",After a break,Ride,Melur,3952,16.21,,,false,,furry,activities/14828187658.gpx.gz,,11.0,3952.0,3422.0,16209.8251953125,10.454587936401367,4.736944675445557,47.826507568359375,48.96500015258789,134.60000610351562,146.39999389648438,5.768725395202637,-0.00616909796372056,,,,,,,,117.27165985107422,447.454833984375,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,15696980.0,,,,,,,,,,,0.0,4.1016764640808105,0.0,,,,,,,,,,,,,,,,,""
13892478271,"Dec 30, 2022, 1:15:00 AM",2023 New year eve,Ride,"It was a memorable ride with my friend dinesh
And with my first cycling shorts quite uncomfortable. ",11788,56.10,,,true,"Those times 50K where big .mahatma memories 2022 sruthi was started chatting wid u just felt like a stranger 
(Written on 16/3/25)",furry,activities/14828196579.gpx.gz,,11.0,11788.0,10163.0,56106.984375,12.277450561523438,5.5207109451293945,247.6868133544922,247.6982421875,129.10000610351562,235.10000610351562,10.133666038513184,-0.00035646185278892517,,,,,,,,132.9019317626953,1506.0108642578125,,,,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,15696980.0,,,,,,,,,,,0.0,4.759669780731201,0.0,,,,,12.202699661254883,,,,,,,,,,,,media/d92892f1-7fd9-4558-ae8a-fee82265d007.jpg|media/8eb3b6b4-0fee-4160-b2b2-b5162512a43f.mp4|media/39076ccc-901a-4aa4-87d7-2920f2660784.jpg
13892478982,"Mar 6, 2021, 10:37:12 AM",Expedition-thiruvarur,Ride,First time with a hope of long distance it wss amazing ride in the sunset,8780,34.86,,,true,,furry,activities/14828197461.gpx.gz,,11.0,8780.0,7330.0,34864.625,15.097114562988281,4.7564287185668945,166.8332061767578,166.93319702148438,117.0999984741211,143.6999969482422,10.023229598999023,0.0005736473831348121,,,,,,,,117.33452606201172,958.96923828125,,,,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,15696980.0,,,,,,,,,,,0.0,3.970913887023926,0.0,,,,,7.582699775695801,,,,,,,,,,,,media/5b1c670c-e578-40bb-a8ad-5bb77ab81bb9.jpg|media/34432cea-dc59-4363-8f95-4b73a2e5f410.jpg|media/f590b0e7-7dc0-415a-a48c-85c8fcca59b7.jpg
13892479769,"Dec 5, 2020, 1:10:11 AM","""Cycling can fix me""",Ride,"Founded that day cycling  can fix heart breaks .this is the ride. i started long-range cycling. 
Area",4419,17.96,,,false,,furry,activities/14828198391.gpx.gz,,11.0,4419.0,3830.0,17962.91015625,8.685345649719238,4.690054893493652,99.60916900634766,99.59963989257812,129.10000610351562,158.8000030517578,14.27357292175293,-0.005010324064642191,,,,,,,,118.25552368164062,505.0043029785156,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,15696980.0,,,,,,,,,,,0.0,4.064926624298096,0.0,,,,,,,,,,,,,,,,,media/24a29b6c-4e9a-4626-9f8d-80a9a56750db.jpg|media/229161dd-4cda-4d78-a28a-fb9504148d86.jpg
13892482877,"Feb 27, 2021, 12:21:10 PM",Declothon drug awareness,Ride,"",5999,9.60,,,false,,furry,activities/14828201734.gpx.gz,,11.0,5999.0,2431.0,9601.4658203125,8.524152755737305,3.9495952129364014,28.509523391723633,32.838096618652344,132.3000030517578,145.8000030517578,4.5175461769104,-0.032286737114191055,,,,,,,,107.49446868896484,291.3707275390625,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,15696980.0,,,,,,,,,,,0.0,1.600511074066162,0.0,,,,,,,,,,,,,,,,,""
13892483974,"Oct 17, 2020, 1:45:32 AM",Morning Ride,Ride,Area,5354,12.66,,,false,,furry,activities/14828202904.gpx.gz,,11.0,5354.0,4091.0,12668.6142578125,13.011552810668945,3.09670352935791,87.00035858154297,86.9967269897461,124.9000015258789,143.6999969482422,17.045146942138672,-0.005525466054677963,,,,,,,,90.42709350585938,412.48004150390625,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,15696980.0,,,,,,,,,,,0.0,2.3661961555480957,0.0,,,,,,,,,,,,,,,,,""
13892485319,"Feb 6, 2021, 11:43:10 AM",Expedition- vaigai  river,Ride,A small ride with my sandy,4220,9.92,,,false,,furry,activities/14828204249.gpx.gz,,11.0,4220.0,2361.0,9928.2158203125,7.241804599761963,4.205089569091797,53.275474548339844,45.70325469970703,120.0,138.3000030517578,8.9027099609375,0.08158565312623978,,,,,,,,93.33796691894531,245.71359252929688,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,15696980.0,,,,,,,,,,,0.0,2.3526577949523926,0.0,,,,,,,,,,,,,,,,,media/f14c343b-506c-427e-bdf4-e1873838ca4e.jpg
13892486734,"Oct 15, 2020, 1:44:31 AM","""The where it all begun""",Ride,"(Written on 2025,march)
This is ride where all the craziness started, a random morning with my buddy a small ride .i didn't know that day cycling will be my obsession 
Area",4089,9.74,,,false,,furry,activities/14828205930.gpx.gz,,11.0,4089.0,2073.0,9744.9453125,10.680655479431152,4.700890064239502,53.13011932373047,58.37297439575195,129.10000610351562,158.8000030517578,12.809349060058594,-0.05746569111943245,,,,,,,,133.409423828125,308.36090087890625,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,15696980.0,,,,,,,,,,,0.0,2.3832099437713623,0.0,,,,,,,,,,,,,,,,,media/af84b1af-2978-41b1-8610-5e58d199778c.jpg
13892488038,"Dec 6, 2020, 4:23:30 AM",Agri college,Ride,Area,9954,19.80,,,false,First i met kanmai and bhuvana akka during this ride,furry,activities/14828207313.gpx.gz,,11.0,9954.0,5496.0,19805.189453125,15.739893913269043,3.6035642623901367,74.63052368164062,84.44976043701172,129.10000610351562,147.6999969482422,17.338777542114258,-0.04897706210613251,,,,,,,,97.39319610595703,596.8294067382812,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,15696980.0,,,,,,,,,,,0.0,1.9896714687347412,0.0,,,,,,,,,,,,,,,,,""
13892489247,"Oct 16, 2020, 1:40:21 AM",Temple run,Ride,"A good ride with my old homies
Area",4891,11.06,,,false,,furry,activities/14828208653.gpx.gz,,11.0,4891.0,2509.0,11064.17578125,9.037779808044434,4.409794807434082,65.13118743896484,66.74028015136719,129.10000610351562,143.6999969482422,10.67549991607666,-0.01807635836303234,,,,,,,,116.15418243408203,324.94488525390625,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,15696980.0,,,,,,,,,,,0.0,2.2621500492095947,0.0,,,,,,,,,,,,,,,,,media/f134a55f-192f-4773-bda9-2d671144af3b.jpg
13892490379,"Apr 17, 2021, 12:03:52 PM",Afternoon Ride,Ride,Melur,2864,10.61,,,false,,furry,activities/14828209903.gpx.gz,,11.0,2864.0,2237.0,10613.21875,9.012598037719727,4.74439811706543,42.90515899658203,38.94182586669922,129.5,145.0,6.059289455413818,0.03580440580844879,,,,,,,,119.5827865600586,298.2705078125,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,15696980.0,,,,,,,,,,,0.0,3.705732822418213,0.0,,,,,,,,,,,,,,,,,""
13892491614,"Feb 20, 2021, 11:34:30 AM",Afternoon Ride,Ride,Area,2161,7.26,,,false,,furry,activities/14828211116.gpx.gz,,11.0,2161.0,1443.0,7262.6005859375,9.56957721710205,5.032987117767334,41.73976135253906,36.08142852783203,128.1999969482422,143.60000610351562,6.513565540313721,0.061961278319358826,,,,,,,,139.8531036376953,225.01596069335938,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,15696980.0,,,,,,,,,,,0.0,3.3607592582702637,0.0,,,,,,,,,,,,,,,,,""
13892493042,"Feb 24, 2021, 11:47:34 AM",Service ride,Ride,Madurai city,2318,6.79,,,false,,furry,activities/14828212772.gpx.gz,,11.0,2318.0,1407.0,6789.6689453125,9.916430473327637,4.8256354331970215,14.553869247436523,16.03386878967285,130.39999389648438,140.39999389648438,4.877466201782227,-0.022092388942837715,,,,,,,,126.18743133544922,197.96279907226562,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,15696980.0,,,,,,,,,,,0.0,2.9291064739227295,0.0,,,,,,,,,,,,,,,,,""
13959267190,"Mar 22, 2025, 11:00:24 AM",Chill with buddy,Ride,vellore city,11655,50.28,,,false,,Domane,activities/14900493051.fit.gz,,11.0,11655.0,8132.0,50283.6015625,14.84000015258789,6.1834235191345215,141.97622680664062,141.6147003173828,206.0,265.20001220703125,26.41509437561035,0.00099435995798558,,,,0.0,,,,89.5129623413086,1244.0,,30.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,4.314337253570557,207.89999389648438,,,,,,,,,,,,,,,,,media/3c2d3c96-47a8-431b-a352-ed8dd684acc0.jpg|media/450117d2-0e0f-44c3-b4e2-d90d5f72c934.jpg
13960211849,"Mar 23, 2025, 12:53:49 AM",Expedition - Kurumalai,Ride,"hardest climb, sure breathe taker. got 4 high bpm warning 👍🏽.
just grinded half of brake pads in down slope",14797,66.67,,,false,,Domane,activities/14901544530.fit.gz,,11.0,14797.0,10832.0,66676.6015625,13.34000015258789,6.155520915985107,482.79693603515625,486.5888977050781,206.0,573.0,48.0,-0.004049396608024836,,,,0.0,,,,97.59430694580078,1671.0,,29.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,4.506089210510254,0.0,,,,,,,,,,,,,,,,,media/c18b395d-469d-49b9-b021-46c7e9152de8.jpg|media/07d791b5-a07b-450f-9d26-d9d548c1fc3f.jpg|media/6240b778-a048-4386-9ca0-d4b6b6a6e4f5.jpg
13972899645,"Mar 24, 2025, 11:27:17 AM",One last ride for 18teen,Ride,Ran50,7664,53.49,,,false,,Domane,activities/13972899645.gpx,,11.0,7664.0,7117.0,53491.1015625,12.300000190734863,7.515961647033691,193.93624877929688,189.7559051513672,164.5,223.39999389648438,4.1152262687683105,0.007477879524230957,,,88.0,49.31458282470703,,,,117.5013656616211,932.4238891601562,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,6.979527473449707,0.0,,,,1696.0,,,,,,,,,,,,,""
13978979831,"Mar 25, 2025, 1:01:36 AM",Highway chill,Ride,"Ran50
",7703,54.09,,,false,,Domane,activities/14921658092.fit.gz,,11.0,7703.0,6484.0,54096.8984375,13.0,8.34313678741455,193.479248046875,194.34812927246094,164.5,223.39999389648438,9.205020904541016,-0.0012939743464812636,,,,0.0,,,,147.61537170410156,1473.0,,26.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,7.0228352546691895,0.0,,,,,,,,,,,,,,,,,media/2e0773e4-9887-4fc8-b8dc-cd95e00a3926.jpg
13983483463,"Mar 25, 2025, 12:31:12 PM",19teen birthday eve,Ride,"",2047,6.22,,,false,,Domane,activities/13983483463.gpx,,11.0,2047.0,1358.0,6222.5,7.300000190734863,4.582106113433838,15.601038932800293,15.601038932800293,194.3000030517578,211.0,3.4188034534454346,-0.13499397039413452,,,42.0,32.33333206176758,,,,47.9515495300293,72.60679626464844,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,3.0398144721984863,0.0,,,,778.0,,,,,,,,,,,,,media/8d0bd66d-0195-4ce7-a94c-1a23dbfabb2d.jpg|media/4fec7aeb-c4d8-4edf-b004-3d4ec4b16f21.jpg|media/319e146a-124a-4dcd-902d-816ec35e970a.jpg
13994400532,"Mar 26, 2025, 11:11:48 AM",Evening chill to Total chaos,Ride,Ran50,11755,54.36,,,false,,Domane,activities/14938153999.fit.gz,,11.0,11755.0,8731.0,54359.5,11.9399995803833,6.226033687591553,194.1261444091797,194.56871032714844,164.5,223.39999389648438,4.807692527770996,-0.0011037628864869475,,,,0.0,,,,86.81120300292969,1350.0,,32.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,4.624372482299805,0.0,,,,,,,,,,,,,,,,,""
14012389869,"Mar 28, 2025, 4:23:23 AM",Beat the heat  40°C,Ride,Ran50,8190,54.09,,,false,,Domane,activities/14957465607.fit.gz,,11.0,8190.0,7505.0,54092.8984375,14.300000190734863,7.207581520080566,194.1294708251953,189.8452606201172,164.5,223.39999389648438,4.166666507720947,0.0075795529410243034,,,,0.0,,,,115.84759521484375,1381.0,,35.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,6.60474967956543,0.0,,,,,,,,,,,,,,,,,media/cadd21f7-3c6c-4c6e-bdda-f107caba1d03.jpg
14012391660,"Mar 28, 2025, 11:31:07 AM","""Chasing the dark""",Ride,Ran50,9502,56.28,,,false,,Domane,activities/14957467520.fit.gz,,11.0,9502.0,8023.0,56285.30078125,11.960000038146973,7.015492916107178,206.6577606201172,207.07443237304688,164.5,223.39999389648438,7.843137264251709,0.0,,,,0.0,,,,108.1397705078125,1471.0,,32.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,5.923521518707275,749.0,,,,,,,,,,,,,,,,,media/56237792-52ff-4619-a142-5cd4eca4db2e.jpg
14028988525,"Mar 30, 2025, 12:58:44 AM",Expedition-Amirithi,Ride,a good break from highway to green lush roads,18606,80.00,,,false,,Domane,activities/14975356426.fit.gz,,11.0,18606.0,13463.0,80007.3984375,11.859999656677246,5.942761421203613,280.8846130371094,275.5845947265625,200.1999969482422,263.0,15.29411792755127,0.0047495607286691666,,,,0.0,,,,84.98529052734375,1962.0,,29.0,,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,4.30008602142334,1206.800048828125,,,,,,,,,,,,,,,,,media/135099cd-5fa3-46d1-a887-1ce1293b43a5.jpg|media/3cdba9ad-26f6-4aed-87c3-71af70b6f095.jpg|media/f78c54d2-38bc-471c-87ee-5cf38dcdd738.jpg|media/55d620bb-a0bf-486c-9fe3-0f94766eb5d2.jpg
14036937003,"Mar 31, 2025, 10:04:36 AM",Yelagiri down,Ride,"",398,4.80,,,false,,Domane,activities/14036937003.gpx,,,398.0,398.0,4804.5,17.239999771118164,12.07160758972168,0.0,274.99285888671875,419.3999938964844,696.2999877929688,-1.1415525674819946,-5.7633466720581055,,,53.0,42.727272033691406,,,,22.144737243652344,9.827170372009277,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,12.07160758972168,0.0,,,,90.0,,,,,,,,,,,,,""
14040276021,"Mar 31, 2025, 12:36:48 AM",Expedition - Yelagiri,Ride,"A full day on the bike feels long. 200km a new milestone.  Just felt relaxed with an easy pace.
Shantosh Palanikumar​ .",50597,208.36,,,true,,Domane,activities/14987542428.fit.gz,,11.0,50597.0,32453.0,208364.40625,17.0,6.420497417449951,1185.4154052734375,516.7543334960938,206.1999969482422,1037.800048828125,25.925926208496094,-0.0015357709489762783,,,,0.0,,,,109.53914642333984,5232.0,,30.0,,0.0,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,4.118117809295654,520.5999755859375,,,,,45.31719970703125,,,,,,,,,,,,media/fa95588f-ad70-404a-b180-dbe9b80088a7.jpg|media/2e43a4ab-4243-4ce8-a297-f72689c621b2.jpg|media/df516a47-995f-4896-b8be-100162d4a122.jpg|media/cb64acb3-12b8-4858-a095-6128b66a8ccc.jpg
14076336309,"Mar 2, 2025, 1:04:17 AM",Morning Ride,Ride,,9168,31.46,,,,,Domane,#error#,,11.0,9168.0,5792.0,31459.26953125,0.0,5.431503772735596,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,14687383.0,,,,,,,,,,,0.0,3.4314212799072266,0.0,,,,,,,,,,,,,,,,,""
